id,body
http://pc.cmrnn.com.cn/shtml/zggsb/20240307/107054.shtml,"本报讯
 2月28日，浙江省计量院获得市场监管总局颁发的透射式烟度计、呼出气体酒精含量检测仪两类计量器具国家型式评价实验室计量授权证书。截至目前，该院已拥有国家计量器具型式评价实验室18个。
　　透射式烟度计国家型式评价实验室配备专用标准烟箱、标准烟气光通道装置等全国首台（套）标准器，可实现烟度计光通道长度的自动化测量。呼出气体酒精含量检测仪计量器具国家型式评价实验室配备高精度气液两用酒检仪标准装置，可实现自动配气，自适应温控等程序化评价流程。上述国家型式评价实验室的建立，保障了这两类专用仪器仪表新产品在环境监测和安全防护领域测量数据的准确、可靠。
　　近年来，浙江省计量院深度融入全省重点产业链高质量发展行动，谋划计量提升产业链供应链创新力，在完善仪器仪表产业质量基础综合服务能力、筹建计量器具型式评价国家级载体方面取得了一批标志性成果。累计建成的18个国家计量器具型式评价实验室，覆盖实施型式批准管理计量器具目录近60%。其中，水表、燃气表、称重传感器、透射式烟度计、呼出气体酒精含量检测仪等计量器具型式评价实验室为国内领先，电能表型式评价实验室达到国际先进水平。该院国家型式评价实验室有效支撑了计量法制管理和计量行政监管，有力推进了省域现代先进测量体系建设，在促进计量器具产业高质量发展方面发挥了重要作用。
　　浙江省计量院将依托计量器具国家型式评价实验室，系统梳理高端仪器仪表产业核心产品关键参数测量需求、产业关键共性计量技术难题、产业专用测量测试设备研制需求以及高端仪器仪表国产化替代问题，查找产业链测量管理存在的薄弱环节和计量测试服务短板，通过高端仪器仪表新产品摸底实验、驻厂帮扶、标准制定修订、技术指导、科研合作、开辟型式评价绿色通道等方式，推进服务浙江省乃至全国仪器仪表产业高质量发展。
□江 璐"
http://szb.northnews.cn/nmgrb/html/2022-05/18/content_36396_180994.htm,5月17日，位于乌兰察布市的集大原高铁内蒙古段施工现场，工人们正在紧张施工。据了解，集大原高铁由集宁经大同至原平，全线新建线路长度约270公里，线路设计时速250公里，是国家中长期铁路网规划“八纵八横”高速铁路通道中的呼南通道（呼和浩特至南宁）的重要组成部分。  本报记者  马骏驰  摄
http://www.takungpao.com.hk/news/232109/2023/1101/908445.html,"網上騙案持續上升，金管局早前透露，今年首9個月收到954宗涉及詐騙的銀行投訴個案，已遠超過去年全年的555宗。為防患未然，金管局再推10招加強電子銀行安全，包括多重身份認證、賬戶異常或可疑操作通知，以及快速暫停電子銀行賬戶等。金管局已向銀行發出指引，要求本港銀行於明年3月全面推行新安排。\大公報記者 邵淑芬
　　金管局助理總裁（銀行監理）陳景宏表示，金管局一直監察國際和本地的詐騙情況，定期向銀行業界分享有關手法和防範措施，確保銀行的風險管理措施與時並進，保障客戶利益。他希望銀行持續提升反詐騙能力，並在騙案發生後能機動地加強相關管控措施，堵截漏洞，如同銀紙的防偽特徵需要不斷加強，以應對日新月異的偽造技術。
　　提防惡意程式騙取密碼
　　根據警方最新數據顯示，今年上半年有1.5萬宗科技罪案，較去年同期升47%，但涉及本地電子銀行賬戶被操控的騙案只有零星個案。不過，陳景宏指出，金管局留意到不少海外地區的相關騙案均有所增加，如有騙徒編寫針對Android作業系統的惡意程式（malware），誘騙公眾以連結或二維碼（QR code）方式下載，安裝後便能記錄客戶輸入的電子銀行密碼，以及讀取一次性短訊密碼，但客戶卻難以發現。
　　陳景宏表示，現行的電子銀行指引已有防範惡意程式的要求，例如銀行在提供電子銀行服務前，須檢查客戶的手機安全情況，如是否為已「越獄」的手機或有否被安裝惡意程式的跡象，若有關裝置並不安全，便不應提供相關服務。此外，如銀行的流動應用程式有提供流動保安編碼器等重要功能，更須進一步加強防範惡意程式的保安措施，如檢查手機屏幕有否被惡意程式錄影等。
　　動態監測 辨識可疑賬戶
　　雖然現行的電子銀行指引已有防範惡意程式的要求，但陳景宏希望在本地出現類似騙案前，可前瞻性地加強電子銀行保安，使銀行更有效抵擋騙徒從電子渠道騙取客戶存款的手法，防患未然，令騙徒更難向本地客戶下手。新一輪措施重點加強可疑活動或交易的監測、身份認證和客戶通知，主要措施包括設立動態詐騙監測機制，更全面考慮客戶以往的交易模式及數據，迅速辨識可疑的賬戶活動；當發現客戶的賬戶有異常活動或可疑的高風險交易，要求客戶進行突擊身份認證，或在雙重認證外多加一重認證，確認賬戶並非由他人操作；除高風險交易外，銀行亦應通知客戶其賬戶的異常活動。
　　此外，之前有客戶信用卡懷疑被盜用時，未能即時打通銀行電話暫停信用卡服務。金管局會要求銀行設立專屬熱線電話或電子銀行平台即時暫停電子銀行或信用卡賬戶，並禁止同一時間多於一個裝置登入電子銀行賬戶。
　　被問到有關措施如突擊及額外身份認證等，會否影響客戶使用銀行服務的方便性及體驗時，陳景宏表示，要平衡客戶賬戶安全保障及風險，強調不是每一宗交易均會有額外身份認證，只是懷疑或高風險交易銀行才會要求額外認證，認為不會太過影響客戶使用。"
https://cctaw.cn/hangye/tielu/13420.html,2月10日上午，中国国家铁路集团有限公司董事长、党组书记刘振芳到中国铁道科学研究院集团有限公司，重点对12306售票系统建设运营和铁路专用产品认证工作进行检查调研，看望慰问一线铁路科技工作者。刘振芳强调，要认真学习贯彻习近平总书记在学习贯彻党的二十大精神研讨班开班式上的重要讲话和对铁路工作的重要指示批示精神，坚守人民铁路为人民的宗旨，充分发挥国铁集团铁路科技创新领军企业作用，建设好维护好发展好12306系统，为优化客运组织和客运服务、让旅客体验更美好提供技术支撑;要深入贯彻落实党中央、国务院关于质量强国建设的决策部署，推动铁路专用产品认证高质量发展，激活铁路产品供给市场，提升产品安全和质量水平，为大力推进中国式现代化建设贡献铁路力量。 近年来，聚焦提升旅客购票出行体验和优化客运组织，12306系统建设发展取得积极成效。今年铁路春运，互联网售票占比达到88%，网络购票已经成为广大人民群众的购票主渠道。9时许，刘振芳来到铁科院集团公司铁路12306系统运行监控中心，听取有关负责同志关于系统建设运营等情况的汇报，并与大家亲切交流。他指出，今年春运是疫情防控进入新阶段后的首个春运，铁路客流大幅回升，旅客发送量恢复至2019年的近九成，客运组织有力有效，运输秩序平稳有序。这些成绩的取得，离不开12306系统对客流精准预测和客运组织优化的技术支撑。他代表国铁集团党组，向为12306系统建设运营作出贡献的单位和部门，特别是广大铁路科技工作者表示感谢。他强调，当前，12306系统已经发展成为支撑客运生产组织、服务人民群众出行必不可少的大系统，是体现人民铁路为人民服务宗旨、让人民群众共享铁路改革发展成果的大平台。要坚持安全第一，充分认识12306系统对维护运输秩序、保障运输安全的极端重要性，采取有力有效措施确保系统持续安全可靠运行。要拓展系统功能，聚焦更好服务人口规模巨大的现代化、全体人民共同富裕的现代化，充分发挥铁路大众化交通工具和公共运输骨干作用，进一步丰富12306系统功能，全面提升铁路客运服务的普惠性、均衡性、可及性，让铁路现代化建设成果更多更公平惠及全体人民。要提升信息服务，加强各部门客运生产信息互联互通，及时准确地为12306系统提供信息支持，让旅客动态掌握出行信息。要用好数据资源，管好用好12306大数据，精准安排运力资源，有效引导客运需求，充分挖掘铁路客运市场潜力和经营潜力。要筑牢网络安全、数据安全防线，加强系统日常维护，确保系统安全运行。要完善铁路科技工作者激励机制，充分发挥他们的积极性和创造性。他强调，12306系统作为关系社会安全稳定和铁路运输生产服务的重要系统，要统筹先进性、安全可靠性要求和中国铁路现代化数字化发展需求，超前谋划未来发展目标任务，为推动铁路高质量发展、率先实现铁路现代化贡献力量。 铁路产品源头质量是铁路安全的重要保障。中铁检验认证中心(CRCC)，专门从事铁路专用产品认证与检验检测技术服务工作，为确保铁路安全提供支撑。在铁科院集团公司工务产品认证检测实验室，刘振芳向中心负责同志详细了解铁路专用产品认证情况，“铁路产品的认证规则如何确定?”“采取哪些措施对认证后的产品进行质量监督?”。对产品认证和质量监督规范管理，刘振芳高度重视、反复强调。他指出，近年来，中国高铁之所以能够领先世界，关键在于优质的产品质量，其中铁路产品认证作出了积极贡献。推动铁路高质量发展，要认真学习贯彻党中央、国务院印发的《质量强国建设纲要》，树牢质量优先的意识，认真总结铁路产品认证经验，查不足补短板，以更高政治站位，下大力气加强认证工作全方位全过程管理。要以宽广胸怀和更大格局，完善公开公平公正透明的认证机制，进一步扩大铁路产品市场开放，营造公平竞争的市场环境，搞好搞活铁路产品供应大市场，促进产品质量提升，降低采购成本。要按照国家有关规定，加强认证后产品的质量监督和检查，完善激励和约束机制，促进铁路产品制造企业不断提高产品质量和企业信誉度。要强化廉政风险防控，推动铁路专用产品认证工作高质量发展。 检查调研期间，刘振芳还来到高铁列控系统实验室实地调研，了解系统研发运用测试情况。他指出，列控系统是高铁列车安全高效运行的关键设备，要坚持问题导向，加强系统检测监测，丰富测试场景，及时发现问题、解决安全隐患，把好列车上线运行“第一关”。 国铁集团总工程师，机关有关部门、铁科院集团公司负责同志参加检查调研。(李欢) 声明： 1、凡本网注明“中国交通运输协会”，所有自采新闻（含图片)，未经允许不得转载或镜像，授权转载应在授权范围内使用，并注明来源。2、部分内容转自其他媒体，转载目的在于传递更多信息，并不代表本网赞同其观点和对其真实性负责。3、如因作品内容、版权和其他问题需要同本网联系的，请在30日内进行。电话：010-67683008转602
https://epaper.gmw.cn/gmrb/html/2014-09/25/nw.D110000gmrb_20140925_1-07.htm?div=-1,"中国人民抗日战争是反对日本军国主义侵略、奴役和掠夺，争取国家独立和民族解放的正义战争，是世界反法西斯战争的重要组成部分。在这场生死较量中，中国人民经过14年艰苦卓绝的浴血奋战，打败了穷凶极恶的日本军国主义侵略者，赢得了近代以来中国反抗外敌入侵的第一次完全胜利。中国人民抗日战争的胜利，成为中华民族由近代以来陷入深重危机走向伟大复兴的重大转折。
一、中国人民抗日战争的胜利彻底粉碎了日本军国主义殖民奴役中国的图谋，捍卫了国家主权和领土完整，为中华民族复兴赢得了重要的历史契机
近代以来，由于列强的入侵和封建统治集团的腐败，中国逐渐沦为半殖民地半封建社会，跌入历史的低谷。特别是日本军国主义的野蛮入侵，给中国人民造成的灾难最大、伤痛最深，将中华民族一步步推向亡国灭种的境地。
吞并中国，将中国变成其独占的殖民地，是近代以来日本的既定战略。为达此目的，从明治维新开始的70余年间，日本穷兵黩武，发动和参加了一系列侵华战争。1874年，日本侵犯中国领土台湾，随后，又将中国的藩属国琉球强行并入日本版图。19世纪末、20世纪初，日本军国主义通过甲午战争吞并中国台湾和澎湖列岛等领土后，又通过八国联军侵华战争和日俄战争攫取了在中国东北南部和京津一带等地区驻军的侵略权益，为扩大侵华战争构筑了前沿阵地。1931年，日本军国主义悍然发动“九一八事变”，占领中国东北全境；1937年又蓄意制造“七七事变”，发动了全面侵华战争。
自“九一八事变”起，在长达14年的侵华战争中，日本侵略者肆意践踏中国的大好河山，烧、杀、淫、掠，无恶不作，犯下了累累罪行。政治上炮制伪“满洲国”肢解中国，培植汪精卫等傀儡政权“以华制华”，对中国东北及其他占领区实行殖民统治；军事上实施法西斯暴行，发动细菌战、化学战，实行“三光”政策，制造南京大屠杀、重庆大轰炸等惨案，肆意残杀中国人民；经济上实行“以战养战”，疯狂掠夺中国的各种战略物资；文化上蓄意摧残中国民族文化，在占领区实施奴化教育，培养效忠天皇的“顺民”。
日本军国主义的野蛮侵略，激起中国人民的奋勇抵抗。“九一八事变”后，东北军爱国官兵、东北抗日义勇军及中国共产党领导的东北抗日联军，在白山黑水间先后燃起了民族自卫战争的烽火，中国局部抗战由此兴起。与此同时，关内的一部分爱国军民对日本的侵略同样进行了英勇抗击，进行了淞沪抗战、长城抗战、察哈尔抗战、绥远抗战。这些抗日斗争体现了中国人民不屈不挠的战斗意志，捍卫了中华民族的尊严，打击了日本侵略者的侵华野心和嚣张气焰。全国抗战爆发后，中国人民在中国共产党倡导建立的以国共合作为基础的抗日民族统一战线的旗帜下，对日本的侵略展开全面阻击。长城内外，大江南北，到处燃起抗日的烽火。国民党军在正面战场节节抗击；共产党领导的八路军、新四军等人民抗日武装深入敌后，开辟出广阔的敌后战场。两个战场相互配合，构成对日军两面夹击的战略态势。经过一年多的连续奋战，中国军民粉碎了日本速战速决、灭亡中国的狂妄计划，使其陷入了长期战的泥潭而无法自拔。经过战略相持和战略反攻，中国人民最终战胜了日本侵略者。1945年9月2日，日本签署投降书，从而被永远地钉在了历史的耻辱柱上。
近代以来，中华民族走向复兴的历史进程一次次被打断，但中国人民从来没有屈服、没有气馁、没有放弃，而是一次次战胜艰难险阻、重新整装出发，并最终赢得了抗日战争的伟大胜利。中国人民用自己的顽强奋战和巨大牺牲，粉碎了日本军国主义殖民奴役中国的图谋，将长期给中华民族的生存发展造成巨大危害和灾难的日本军国主义势力彻底逐出中国，并迫使日本归还甲午战争以后从中国窃取的东北、台湾、澎湖列岛等神圣领土，捍卫了国家主权和领土完整，彻底洗刷了近代以来抗击外来侵略屡战屡败的民族耻辱。从此，再也没有任何侵略者可以在中国的土地上横行肆虐，中华民族的历史揭开了崭新的一页，中华民族的复兴由此迎来了重要的历史契机。
二、中国人民抗日战争的胜利大大增强了中华儿女的民族认同感、凝聚力和向心力，更加激发了中华民族的爱国主义情怀，为中华民族复兴提供了不竭的动力源泉
中华民族有着深厚的爱国主义传统，历来崇尚正义、热爱和平、不畏强暴，勇于反抗外来侵略。抗日战争时期，中华民族的爱国热情表现得更强烈、更广泛、更持久、更具战斗性，对抗日战争的胜利起到了决定性作用。而抗日战争的胜利则进一步激发了中华民族的爱国主义情怀，使爱国主义更加深入地根植于中华民族的精神土壤之中，使中华民族复兴有了不竭的动力源泉。
近代以来，中国人民为争取民族独立和解放进行了一系列抗争。这些抗争构成中华民族日益觉醒的历史进程，构成中华民族精神不断升华的历史进程。这种民族觉醒和民族精神升华，在抗日战争时期达到了全新的高度。面对亡国灭种的威胁，中华民族的危机意识和拯救危亡的使命感空前高涨，抗击侵略、救亡图存逐渐成为中国各党派、各民族、各阶级、各阶层、各团体以及广大港澳台同胞和海外侨胞的共同意志。在抗日战争洪流的巨大震撼下，地不分南北，人不分老幼，亿万中华儿女会聚在爱国主义的伟大旗帜下，众志成城，同仇敌忾，共赴国难，汇聚起气势磅礴的力量，为民族而战，为祖国而战，为尊严而战，以血肉之躯筑起了捍卫祖国的钢铁长城，用气吞山河的英雄气概谱写了惊天地、泣鬼神的爱国主义诗篇。在这一过程中，中国共产党始终以争取国家独立和民族解放为己任，高举抗战、团结、进步的大旗，逐步成为领导中国抗日民族统一战线的核心力量，成为实现中华民族伟大复兴的主心骨。
在波澜壮阔的民族解放战争中，爱国主义得到进一步升华，它突出表现为：坚持国家和民族利益至上、誓死不当亡国奴的民族自尊品格，万众一心、共赴国难的民族团结意识，不畏强暴、敢于同敌人血战到底的民族英雄气概，百折不挠、勇于依靠自己的力量战胜侵略者的民族自强信念，开拓创新、善于在危难中开辟发展新路的民族创造精神，坚持正义、自觉为人类和平进步事业贡献力量的民族奉献精神。这些以爱国主义为核心的伟大民族精神，成为激励中国人民团结一心、抗战到底的坚实思想基础和强大精神支柱，成为打败日本侵略者的决定因素。
在中华民族反抗外来侵略的历史上，从来没有像抗日战争中这样，民族觉醒如此深刻，民族团结如此广泛。中国人民在抗日战争中觉悟和团结的程度，是此前近百年来中国人民一切伟大斗争中没有一次比得上的。正如毛泽东所指出的，日本敢于欺负我们，主要的原因在于中国民众的无组织状态。克服了这一点，就把日本侵略者置于中国数万万站起来的人民面前，使其像一匹野牛冲入火阵，非被烧死不可。抗日战争的伟大胜利，大大促进了中华儿女的民族认同感、凝聚力和向心力，大大增强了中国人民为民族前途和命运抗争的意识，更加坚定了中国人民对民族独立、自由、解放的追求。抗日战争的伟大胜利，鼓舞着中国人民走出幽暗的历史低谷，重新找回民族的自尊与自信，在爱国主义旗帜的感召下走向民族复兴的伟大征程。
三、中国人民抗日战争的胜利极大改变了近代以来中国的国际形象，重新确立了中国的大国地位，为中华民族复兴创造了有利的国际环境
从鸦片战争到抗日战争胜利前，中国在世界上只是一个饱受列强欺压、凌辱的对象，不要说在国际事务中发挥重要作用，就连起码的平等对话的资格都没有。然而中国人民抗日战争的胜利，使近代以来中国的国际形象和国际地位发生了前所未有的变化。
由日本、德国、意大利法西斯对外侵略扩张而发动的第二次世界大战，对世界和平与人类文明造成了严重破坏。法西斯成为当时国际上最邪恶、最凶残、最反动的势力，反法西斯战争成为世界人民共同的事业。中国人民的抗日战争，既是中华民族奋起抵御外侮的反侵略战争，又是具有世界意义的反法西斯战争，开辟了世界反法西斯战争的东方主战场。
在世界反法西斯战争中，中国人民走在了世界的前列，成为无畏的先行者。中国人民抗日战争开始最早、持续时间最长。中国战场长期牵制和抗击了日本军国主义的主要兵力，挫败了日本“北进”侵苏的战略，迟滞了其“南进”太平洋的步伐，制约和打乱了日本法西斯与德意法西斯相互勾结、瓜分全球的图谋，在战略上策应和支持了盟国作战。中国作为亚太地区盟军对日作战的战略基地，为盟国提供了大量战略物资和军事情报。中国人民的持久抗战，为世界人民树立了以弱胜强的光辉范例，鼓舞了遭侵略、受奴役民族的解放斗争。中国人民为世界反法西斯战争作出的重大贡献，赢得了国际社会的广泛尊重。中国的国际地位随着抗日战争的开展和胜利而得到显著提高。
1942年元旦，中国与美英苏三国领衔签署了《联合国家宣言》。这一宣言的签署，标志着国际反法西斯统一战线的形成，表明了同盟国共同打击法西斯的决心，也表明中国成为世界反法西斯战争的主要成员。战争后期，中国参加了开罗会议，与盟国共商打败日本法西斯的战略，并探讨处置战后日本问题和亚洲被压迫民族问题，参与制定并签署了《开罗宣言》《波茨坦公告》等反法西斯的国际法规性文件。为巩固战争胜利成果，维护战后世界和平与安全，中国还以反法西斯战争四大国之一的身份参与筹划创建联合国的工作，并与美英苏三国共同发起旨在制定联合国宪章的旧金山会议。随着1945年10月联合国宪章的生效，中国成为联合国创始会员国和安理会常任理事国。中国在世界反法西斯战争中形成的大国地位在抗战胜利后通过联合国宪章得到国际法的正式确认。
中国人民抗日战争的胜利，改变了近代以来中国在国际上受压迫、被欺凌的历史，废除了国际上对华不平等条约所赋予的特权，使一个世纪以来西方列强强加给中国的不平等条约体系宣告崩溃，为中国赢得了应有的国家尊严，为中华民族赢得了崇高的民族声誉。从此，中国开始以能够承担国际责任的大国身份重新走向世界，中华民族开始以能够掌握自身前途命运的坚毅形象重新步入世界民族之林。国际社会再也不能无视中国的存在，再也不能轻视中华民族复兴的坚强决心。
（作者单位：军事科学院军事历史和百科研究部）"
https://www.gov.cn/yaowen/liebiao/202507/content_7031085.htm,"国务院办公厅印发的
《关于健全“高效办成一件事”重点事项常态化推进机制的意见》
7月8日对外发布，明确推动重点事项清单管理和常态化实施，在更多领域更大范围加强部门协同和服务集成。
推进跨部门关联事项集成办理，压减整体办理时长和跑动次数，实现“一次告知、一表申请、一套材料、一窗（端）受理、一网办理”；通过预约分流、错峰服务、潮汐窗口等方式动态调配服务资源，避免窗口过多过杂、忙闲不均；做好系统突发故障应急处置和人工兜底服务等工作……意见作出一系列部署安排，进一步提升企业和群众的获得感、满意度。
意见提出，明确经营主体和个人全生命周期重点事项总体清单。在总体清单基础上，按照“成熟一批、发布一批”的原则分批发布年度重点事项清单。2027年底前，实现总体清单内重点事项全面落地实施，推动“高效办成一件事”从“能办”向“好办、易办”转变。
记者：王雨萧
海报制作：栾若卉、胡戈"
https://bjrbdzb.bjd.com.cn/bjwb/mobile/2024/20240815/20240815_013/content_20240815_013_2.htm#page12,"79年前的今天，1945年8月15日，日本宣布无条件投降。中国报纸头版用特大字号报道：“日本投降矣！”力透纸背。


　　今天，白菊摆满“九·一八”历史博物馆、侵华日军南京大屠杀遇难同胞纪念馆、哈尔滨侵华日军第七三一部队罪证陈列馆……白菊、人群，皆在宣示我们对待历史的鲜明态度。


　　日本在侵华战争中所犯下的种种罪行，给无辜的中国人民带来深重灾难，是人类文明史上极端黑暗的一页。这段民族痛史以及那些惨遭凌虐的人们，理应获得侵害者发自肺腑的谢罪致歉。


　　8月13日上午，94岁的原侵华日军七三一部队成员、“少年兵”清水英男参观侵华日军第七三一部队罪证陈列馆，于“谢罪与不战和平之碑”前进行忏悔谢罪。


　　这位94岁的老人，为自己14岁“作为少年兵被征入伍”时的行为致歉，其个体的良知令人动容，但这远远不够。


　　清水英男13日参观侵华日军第七三一部队罪证陈列馆后，召开了新闻发布会，再次表达了他无法抑制的强烈的悔恨之意以及衷心的歉意。


　　清水英男说：我现在和妻子两个人住在一起，我一见到可爱的孙子来，就不禁想起那个标本室里的，泡在福尔马林里的婴儿。战争是多么残酷，我想除非亲身体验，否则很难感受。现在的日本政权，几乎都不愿触及过去的战争责任，也没有反省七三一部队的罪行，尤其是对于年轻人，请你们理解，战争是绝对不该发动的。最后，我想再次表达我的想法，我对加入七三一细菌战部队，成为侵略和犯罪行为的帮凶这件事，我现在仍无法抑制强烈的悔恨之意，我再次表示衷心的歉意。


　　在发布会之后接受记者采访时，清水英男也再次表达谢罪之情。清水英男说：我觉得我们除了谢罪没有别的办法了，应该谢罪，我也这样认为。


　　“突破重重困难，再次回到中国，是希望日本当局正视历史、守护和平，不重蹈战争的覆辙。”清水英男直言表达了对日本政府的期许，也反衬出后者的严重缺位。据央视 长安街知事"
http://www.news.cn/politics/2023-11/01/c_1129953258.htm,"近期，多地报告了儿童肺炎支原体感染病例。专家表示，有相关症状者应及时送医就诊，儿童肺炎支原体感染是一个呼吸道感染性疾病，请大家理性看待。
记者：袁全、岑志连、王间（实习）、田舒桐（实习）
新华社音视频部制作"
http://www.sasac.gov.cn/n2588025/n2588124/c4191067/content.html,"4月4日是两岸直航后的第一个清明节，从4月1日起，回乡祭祖和扫墓的台胞明显增多，预计这一往返潮将持续到4月8日。南航4月1日至8日将执行24班两岸直航包机，目前从广州、上海、深圳往返台北航班的销售情况火爆，航班平均上座率已达到83.6%，预计共将承运两岸旅客3600人次。
“大三通”后两岸开始实施常态化包机，南航以安全、优质、诚信、高效的服务，树立了在海峡两岸的品牌形象，南航两岸包机的旅客人数、客座率一直位居两岸航空公司前列。2009年1月15日，南航在台北市成立台湾办事处，为每周从广州、上海、深圳三地往返台北的20个航班提供了更好的保障，使南航更贴近台湾市场实际，实现本土化营销和差异化、多样性服务，进一步发挥了南航在海峡两岸直航的作用和优势，受到了两岸同胞的好评。
今年是南航的品牌服务提升年，南航清明前后的两岸包机除坚持以往包机的高标准、高质量外，更加突出高端服务的差异化、个性化，地面和中转服务的便捷高效，空中服务的尊贵温馨。南航在这些航线上将挑选性能优异、适航状况良好的A330、A319机型执飞，派出经验丰富、技术过硬的双机长飞行，针对梅雨季节气候，运行控制部门和机组对台北航线特点和天气情况进行细致的准备，保证飞行安全正常。两岸航班上安排精英乘务组，还特别配备了懂闽南语的乘务员参与飞行，方便与旅客沟通。机上餐食方面以深受两岸民众欢迎的闽南特色和南粤特色美食为主，为台胞营造温馨舒适的旅程。地面服务部门为台胞旅客开出专用安检通道，挑选业务精湛的标兵值机员提供服务。两舱旅客将体验南航的“空中酒窖”和先进的便携数码娱乐产品（PMD）。南航正以更安全、更舒适、更热情的服务，为两岸同胞架起便捷交流的空中桥梁。
据了解，从2008年至2009年4月2日，南航共运送两岸旅客78966人。其中，自2008年12月15日实行两岸常态化包机以来，南航已执行318班常态化包机，承运两岸旅客44520人。"
http://szb.eyesnews.cn/pc/cont/202212/09/content_80798.html,"“以前最怕雷雨大风天气，线路一跳闸，供电部门的师傅说要巡查出故障点才能恢复，有时甚至要等上好几个小时。”在万山区高楼坪乡黄家寨村村民杨明付回忆道。12月，10千伏豹万城线开展配网自动化改造，黄家寨村村民享受到了电网升级带来的便利。
    从人工查找故障区域，到电力设备自动精准定位故障点并快速隔离，进而缩短停电时间和范围、提高故障抢修效率，这就是如今实施配网自动化改造工程带来的便利。
    同样，在万山区鱼塘乡团山村二组电网智能台区，路边的两根电杆上不仅安装有变压器、变压设备，上面还安装有一套智能网设备，包括具有高清、夜间、白天及360度旋转拍摄摄像头，高低压桩头温度传感器，智能空开等。
    智能台区通过物联网、互联网、荧幕台等，把变压器的视频的运行情况传输到系统，南方电网贵州铜仁万山供电局工作人员通过手机APP和南网云平台就可实时调取电流、电压、温度、负载率等数据，相比传统供电台区，它具有高效运作、远程可巡的优点，对低压电网感知更强，出现问题第一时间发现，故障定位更加及时。客户服务工作更靠前，老百姓的用电更加安全可靠，停电了能及时开展抢修工作。
    “以前，停电了群众只能拨打95598，有时候讲不清楚，有了智能台区，电网通过传输的数据进行分析，第一时间就能找出故障原因。”万山供电局经开区供电所所长黄开树说。
    为满足人民群众对美好生活的用电需求，近年来，万山供电局紧抓国企改革三年行动的“窗口期”，全力推进智能电网建设，通过智能台区、智能开关建设，构建起“安全可靠、智能高效、多样互动、绿色友好”的智能电网，进一步供电可靠性，为居民和产业发展用电护航，为巩固拓展脱贫攻坚成果，衔接乡村振兴提供坚强电力保障。
    （王思露） "
https://newpaper.dahe.cn/hnrb/html/2023-08/29/content_14_15711.htm,"今年以来，郸城县税务局聚焦“固本强基”专项行动，结合郸城税务实际，将2023年定位为“基础建设年”，从小着手、从细着眼、从实着力，驰而不息夯实“六个基础”。
重落实，强支部，夯实党建基础。坚持以党的建设为统领，强化政治机关建设，将原机关支部委员会所属5个党小组重新设立为5个县局机关党支部，高质量完成所属15个支部委员会换届、选举工作，其中40岁以下青年党员干部占比71.43%。
澄底子，抓规范，夯实征管基础。坚持问题导向，明确2023年县局层面5项税收业务类问题任务清单，研究制定《关于优化营商环境防范税收风险责任追究办法》，完善10个核心考核指标，自我加压、严格管理，努力把税收风险降到最低限度。
提素质，激活力，夯实人才基础。结合文明单位创建，丰富干部职工业余文化生活，适时开展干部选任和调整工作，选拔股级干部18人，交流调整29人，凝聚了中坚力量，夯实了队伍基础。
优流程，拓渠道，夯实服务基础。以“便民办税春风行动”为抓手，调整办税服务厅的功能分区，明确办税流程，充实导税力量，现场办税环境持续提升。大力推进智慧税务建设，打造“智税云厅”“智慧微厅”“智能大厅”，做到与纳税人缴费人“远程面对面，沟通零距离”。
转作风，强督导，夯实纪律基础。高质量召开以案明纪、以案促改警示教育专题会议，引导干部职工知敬畏、存戒惧、守底线。开展作风纪律整顿，从基础考勤、值班、会风会纪出发，以“四不两直”方式持续开展明察暗访。
立长远，建机制，夯实制度基础。梳理提升21项常用工作制度，规范完善252项涉税业务流程，汇编成册，推动政务、业务高效运转。（赵高翔钱冬冬）"
